"sentence","left_image","right_image"
"BP2","../bp_images/p0002/3.png","../bp_images/p0002/9.png"
"BP2","../bp_images/p0002/4.png","../bp_images/p0002/9.png"
"BP2","../bp_images/p0002/5.png","../bp_images/p0002/9.png"
"BP2","../bp_images/p0002/0.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/1.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/2.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/3.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/4.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/5.png","../bp_images/p0002/10.png"
"BP2","../bp_images/p0002/0.png","../bp_images/p0002/11.png"
"BP2","../bp_images/p0002/1.png","../bp_images/p0002/11.png"
"BP2","../bp_images/p0002/2.png","../bp_images/p0002/11.png"
"BP2","../bp_images/p0002/3.png","../bp_images/p0002/11.png"
"BP2","../bp_images/p0002/4.png","../bp_images/p0002/11.png"
"BP2","../bp_images/p0002/5.png","../bp_images/p0002/11.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/6.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/7.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/8.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/9.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/10.png"
"BP3","../bp_images/p0003/0.png","../bp_images/p0003/11.png"
"BP3","../bp_images/p0003/1.png","../bp_images/p0003/11.png"
"BP3","../bp_images/p0003/2.png","../bp_images/p0003/11.png"
"BP3","../bp_images/p0003/3.png","../bp_images/p0003/11.png"
"BP3","../bp_images/p0003/4.png","../bp_images/p0003/11.png"
"BP3","../bp_images/p0003/5.png","../bp_images/p0003/11.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/6.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/7.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/8.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/9.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/10.png"
"BP4","../bp_images/p0004/0.png","../bp_images/p0004/11.png"
"BP4","../bp_images/p0004/1.png","../bp_images/p0004/11.png"
"BP4","../bp_images/p0004/2.png","../bp_images/p0004/11.png"
"BP4","../bp_images/p0004/3.png","../bp_images/p0004/11.png"
"BP4","../bp_images/p0004/4.png","../bp_images/p0004/11.png"
"BP4","../bp_images/p0004/5.png","../bp_images/p0004/11.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/6.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/7.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/8.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/9.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/10.png"
"BP5","../bp_images/p0005/0.png","../bp_images/p0005/11.png"
"BP5","../bp_images/p0005/1.png","../bp_images/p0005/11.png"
"BP5","../bp_images/p0005/2.png","../bp_images/p0005/11.png"
"BP5","../bp_images/p0005/3.png","../bp_images/p0005/11.png"
"BP5","../bp_images/p0005/4.png","../bp_images/p0005/11.png"
"BP5","../bp_images/p0005/5.png","../bp_images/p0005/11.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/6.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/7.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/8.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/9.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/10.png"
"BP6","../bp_images/p0006/0.png","../bp_images/p0006/11.png"
"BP6","../bp_images/p0006/1.png","../bp_images/p0006/11.png"
"BP6","../bp_images/p0006/2.png","../bp_images/p0006/11.png"
"BP6","../bp_images/p0006/3.png","../bp_images/p0006/11.png"
"BP6","../bp_images/p0006/4.png","../bp_images/p0006/11.png"
"BP6","../bp_images/p0006/5.png","../bp_images/p0006/11.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/6.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/7.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/8.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/9.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/10.png"
"BP7","../bp_images/p0007/0.png","../bp_images/p0007/11.png"
"BP7","../bp_images/p0007/1.png","../bp_images/p0007/11.png"
"BP7","../bp_images/p0007/2.png","../bp_images/p0007/11.png"
"BP7","../bp_images/p0007/3.png","../bp_images/p0007/11.png"
"BP7","../bp_images/p0007/4.png","../bp_images/p0007/11.png"
"BP7","../bp_images/p0007/5.png","../bp_images/p0007/11.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/6.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/7.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/8.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/9.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/10.png"
"BP8","../bp_images/p0008/0.png","../bp_images/p0008/11.png"
"BP8","../bp_images/p0008/1.png","../bp_images/p0008/11.png"
"BP8","../bp_images/p0008/2.png","../bp_images/p0008/11.png"
"BP8","../bp_images/p0008/3.png","../bp_images/p0008/11.png"
"BP8","../bp_images/p0008/4.png","../bp_images/p0008/11.png"
"BP8","../bp_images/p0008/5.png","../bp_images/p0008/11.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/6.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/7.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/8.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/9.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/10.png"
"BP9","../bp_images/p0009/0.png","../bp_images/p0009/11.png"
"BP9","../bp_images/p0009/1.png","../bp_images/p0009/11.png"
"BP9","../bp_images/p0009/2.png","../bp_images/p0009/11.png"
"BP9","../bp_images/p0009/3.png","../bp_images/p0009/11.png"
"BP9","../bp_images/p0009/4.png","../bp_images/p0009/11.png"
"BP9","../bp_images/p0009/5.png","../bp_images/p0009/11.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/6.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/7.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/8.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/9.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/10.png"
"BP10","../bp_images/p0010/0.png","../bp_images/p0010/11.png"
"BP10","../bp_images/p0010/1.png","../bp_images/p0010/11.png"
"BP10","../bp_images/p0010/2.png","../bp_images/p0010/11.png"
"BP10","../bp_images/p0010/3.png","../bp_images/p0010/11.png"
"BP10","../bp_images/p0010/4.png","../bp_images/p0010/11.png"
"BP10","../bp_images/p0010/5.png","../bp_images/p0010/11.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/6.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/7.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/8.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/9.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/10.png"
"BP11","../bp_images/p0011/0.png","../bp_images/p0011/11.png"
"BP11","../bp_images/p0011/1.png","../bp_images/p0011/11.png"
"BP11","../bp_images/p0011/2.png","../bp_images/p0011/11.png"
"BP11","../bp_images/p0011/3.png","../bp_images/p0011/11.png"
"BP11","../bp_images/p0011/4.png","../bp_images/p0011/11.png"
"BP11","../bp_images/p0011/5.png","../bp_images/p0011/11.png"
"BP12","../bp_images/p0012/0.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/1.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/2.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/3.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/4.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/5.png","../bp_images/p0012/6.png"
"BP12","../bp_images/p0012/0.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/1.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/2.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/3.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/4.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/5.png","../bp_images/p0012/7.png"
"BP12","../bp_images/p0012/0.png","../bp_images/p0012/8.png"
"BP12","../bp_images/p0012/1.png","../bp_images/p0012/8.png"
