"sentence","left_image","right_image"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/10.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/6.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/7.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/8.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/9.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/10.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/0.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/1.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/2.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/3.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/4.png","bp_images/p002/11.png"
"LEFT(CEASES(SMALL(FIGURES)))","bp_images/p002/5.png","bp_images/p002/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/6.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/7.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/8.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/9.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/10.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/11.png"
"RIGHT(EXISTS(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/6.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/7.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/8.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/9.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/10.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/0.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/1.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/2.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/3.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/4.png","bp_images/p003/11.png"
"LEFT(CEASES(SOLID(FIGURES)))","bp_images/p003/5.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/6.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/7.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/8.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/9.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/10.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/11.png"
"LEFT(EXISTS(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/11.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/6.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/7.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/8.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/2.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/3.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/4.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/5.png","bp_images/p003/9.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/0.png","bp_images/p003/10.png"
"RIGHT(CEASES(OUTLINE(FIGURES)))","bp_images/p003/1.png","bp_images/p003/10.png"
